time(s),acceleration(m/s2),,
3.159922,0.704422,,
3.159961,-0.466474,,
3.16,-0.65825,,
3.160039,-1.413794,,
3.160078,-0.415683,,
3.160117,0.695244,,
3.160156,-0.538989,,
3.160195,0.415017,,
3.160234,-0.614448,,
3.160273,-0.845419,,
3.160312,-1.716572,,
3.160352,-1.6252,,
3.160391,-0.132916,,
3.16043,-1.006633,,
3.160469,-0.432273,,
3.160508,-0.623353,,
3.160547,-2.613329,,
3.160586,-0.538409,,
3.160625,-0.044864,,
3.160664,-0.308374,,
3.160703,0.589846,,
3.160742,-0.298798,,
3.160781,-1.084921,,
3.16082,0.399624,,
3.160859,-1.336043,,
3.160898,0.098267,,
3.160937,2.682016,,
3.160977,1.368999,,
3.161016,-0.484999,,
3.161055,0.382998,,
3.161094,2.160104,,
3.161133,-0.558541,,
3.161172,0.197431,,
3.161211,1.035568,,
3.16125,0.597228,,
3.161289,0.623244,,
3.161328,-0.833104,,
3.161367,-0.437146,,
3.161406,-1.169866,,
3.161445,-0.294372,,
3.161484,0.663902,,
3.161523,-0.051115,,
3.161562,-0.815431,,
3.161602,-0.917867,,
3.161641,-1.237514,,
3.16168,-1.167484,,
3.161719,-0.401638,,
3.161758,-0.89979,,
3.161797,-0.229608,,
3.161836,-0.975496,,
3.161875,-0.383531,,
3.161914,0.381432,,
3.161953,-0.292788,,
3.161992,-1.031342,,
3.162031,-0.159555,,
3.16207,0.491637,,
3.162109,-1.074401,,
3.162148,0.230774,,
3.162187,0.011568,,
3.162227,-0.620881,,
3.162266,-0.336651,,
3.162305,2.060595,,
3.162344,1.089727,,
3.162383,-0.099386,,
3.162422,1.466205,,
3.162461,-0.68562,,
3.1625,-0.377467,,
3.162539,0.611914,,
3.162578,2.085522,,
3.162617,0.059313,,
3.162656,-0.571733,,
3.162695,0.197709,,
3.162734,-0.214391,,
3.162773,1.080035,,
3.162812,2.066961,,
3.162852,1.994217,,
3.162891,-1.468678,,
3.16293,-0.356566,,
3.162969,0.328404,,
3.163008,-0.432249,,
3.163047,0.474678,,
3.163086,0.394062,,
3.163125,0.108545,,
3.163164,-2.076726,,
3.163203,1.725181,,
3.163242,0.343004,,
3.163281,0.482592,,
3.16332,0.211331,,
3.163359,-0.202245,,
3.163398,-3.920531,,
3.163437,-0.567888,,
3.163477,1.641209,,
3.163516,0.001121,,
3.163555,0.159657,,
3.163594,-0.242958,,
3.163633,-0.936525,,
3.163672,-0.766012,,
3.163711,2.122239,,
3.16375,1.477934,,
3.163789,0.367684,,
3.163828,-1.854007,,
3.163867,-2.128279,,
3.163906,-0.70221,,
3.163945,1.389918,,
3.163984,1.612854,,
3.164023,1.806214,,
3.164062,-0.215177,,
3.164102,0.02655,,
3.164141,0.302231,,
3.16418,0.744137,,
3.164219,1.396381,,
3.164258,0.746586,,
3.164297,0.240472,,
3.164336,-0.408954,,
3.164375,-0.256313,,
3.164414,0.61984,,
3.164453,1.244834,,
3.164492,0.339117,,
3.164531,-0.039725,,
3.16457,-0.649272,,
3.164609,1.215578,,
3.164648,1.322826,,
3.164687,-1.558321,,
3.164727,-1.586217,,
3.164766,-0.583898,,
3.164805,-1.830483,,
3.164844,0.152311,,
3.164883,0.606067,,
3.164922,-0.454842,,
3.164961,-0.689598,,
3.165,-1.425099,,
3.165039,-1.057497,,
3.165078,-0.335327,,
3.165117,-0.059368,,
3.165156,0.44284,,
3.165195,-0.612882,,
3.165234,-0.651128,,
3.165273,-0.261023,,
3.165312,0.816313,,
3.165352,1.419899,,
3.165391,1.125712,,
3.16543,-0.534412,,
3.165469,-0.310593,,
3.165508,-0.240878,,
3.165547,0.628558,,
3.165586,1.083433,,
3.165625,0.735504,,
3.165664,0.32246,,
3.165703,-0.137003,,
3.165742,-1.746288,,
3.165781,-0.918351,,
3.16582,1.734165,,
3.165859,1.244592,,
3.165898,-0.124513,,
3.165937,-0.235025,,
3.165977,-1.710841,,
3.166016,-0.330611,,
3.166055,1.44866,,
3.166094,0.437738,,
3.166133,0.034222,,
3.166172,-0.385133,,
3.166211,-0.800546,,
3.16625,-0.574116,,
3.166289,0.165231,,
3.166328,-0.677972,,
3.166367,-0.254324,,
3.166406,-1.062201,,
3.166445,0.450259,,
3.166484,-0.213744,,
3.166523,-0.977467,,
3.166562,-1.11139,,
3.166602,-0.441541,,
3.166641,-0.596999,,
3.16668,-0.28257,,
3.166719,0.071241,,
3.166758,0.988676,,
3.166797,0.231585,,
3.166836,-0.803334,,
3.166875,0.775498,,
3.166914,0.254801,,
3.166953,0.006756,,
3.166992,1.475661,,
3.167031,-0.241428,,
3.16707,-0.623511,,
3.167109,0.370477,,
3.167148,0.020268,,
3.167187,0.491141,,
3.167227,1.083173,,
3.167266,-0.241821,,
3.167305,-0.259572,,
3.167344,1.270487,,
3.167383,0.93468,,
3.167422,-0.351844,,
3.167461,-0.866918,,
3.1675,0.478723,,
3.167539,-0.188889,,
3.167578,-0.230243,,
3.167617,1.06769,,
3.167656,0.098514,,
3.167695,-0.723099,,
3.167734,-0.021267,,
3.167773,-0.344601,,
3.167812,0.538402,,
3.167852,0.534031,,
3.167891,0.767015,,
3.16793,0.280272,,
3.167969,-0.027585,,
3.168008,0.632518,,
3.168047,0.076332,,
3.168086,1.448218,,
3.168125,0.453614,,
3.168164,-0.20794,,
3.168203,0.021248,,
3.168242,-0.873774,,
3.168281,1.137768,,
3.16832,1.848964,,
3.168359,-0.007972,,
3.168398,0.470446,,
3.168437,-0.517677,,
3.168477,-0.304402,,
3.168516,0.623945,,
3.168555,-0.042452,,
3.168594,0.171101,,
3.168633,-0.770281,,
3.168672,-0.981301,,
3.168711,0.250629,,
3.16875,-0.89881,,
3.168789,-0.589351,,
3.168828,-0.353942,,
3.168867,-2.118624,,
3.168906,-1.42444,,
3.168945,0.375894,,
3.168984,-0.178122,,
3.169023,0.040389,,
3.169062,-0.626533,,
3.169102,-0.107469,,
3.169141,0.284903,,
3.16918,0.352817,,
3.169219,-0.563529,,
3.169258,-0.49671,,
3.169297,1.202108,,
3.169336,-0.505084,,
3.169375,0.062668,,
3.169414,1.437717,,
3.169453,1.170675,,
3.169492,1.110954,,
3.169531,0.773146,,
3.16957,-0.571111,,
3.169609,-1.274424,,
3.169648,1.066801,,
3.169687,0.136785,,
3.169727,0.277219,,
3.169766,0.978573,,
3.169805,-0.514703,,
3.169844,0.45894,,
3.169883,0.714579,,
3.169922,0.595705,,
3.169961,0.433391,,
3.17,0.60539,,
3.170039,0.522211,,
3.170078,0.660565,,
3.170117,1.366181,,
3.170156,0.66646,,
3.170195,0.428729,,
3.170234,2.210739,,
3.170273,1.518502,,
3.170312,1.51956,,
3.170352,1.647999,,
3.170391,1.190071,,
3.17043,-0.555682,,
3.170469,1.456628,,
3.170508,1.618313,,
3.170547,2.005523,,
3.170586,1.80012,,
3.170625,0.287787,,
3.170664,0.044742,,
3.170703,-0.816641,,
3.170742,0.110292,,
3.170781,0.917467,,
3.17082,-0.466795,,
3.170859,-0.133412,,
3.170898,-1.161873,,
3.170937,-2.885546,,
3.170977,-1.444767,,
3.171016,-0.72935,,
3.171055,-0.857239,,
3.171094,-1.00393,,
3.171133,-1.508732,,
3.171172,-1.926419,,
3.171211,-1.243886,,
3.17125,-0.943913,,
3.171289,-1.741397,,
3.171328,-1.331334,,
3.171367,-0.990388,,
3.171406,-1.416998,,
3.171445,-0.61047,,
3.171484,-0.159645,,
3.171523,-0.961609,,
3.171562,-0.783733,,
3.171602,-0.183436,,
3.171641,-0.188587,,
3.17168,-0.262359,,
3.171719,0.12297,,
3.171758,-0.221761,,
3.171797,1.045525,,
3.171836,1.041366,,
3.171875,0.770383,,
3.171914,0.808986,,
3.171953,0.470464,,
3.171992,1.638204,,
3.172031,1.362784,,
3.17207,1.285318,,
3.172109,1.456108,,
3.172148,0.39885,,
3.172187,1.549402,,
3.172227,1.33357,,
3.172266,1.228668,,
3.172305,0.198755,,
3.172344,-0.017452,,
3.172383,0.371468,,
3.172422,0.199324,,
3.172461,0.389642,,
3.1725,-0.067222,,
3.172539,-0.806411,,
3.172578,-0.688347,,
3.172617,0.346287,,
3.172656,0.326934,,
3.172695,-0.499153,,
3.172734,-1.00815,,
3.172773,-1.844128,,
3.172812,-0.872118,,
3.172852,0.48677,,
3.172891,-0.416348,,
3.17293,-0.845739,,
3.172969,0.017342,,
3.173008,-0.762215,,
3.173047,-1.439446,,
3.173086,0.283362,,
3.173125,-1.015986,,
3.173164,-0.492109,,
3.173203,0.59059,,
3.173242,0.362037,,
3.173281,-0.311016,,
3.17332,0.163695,,
3.173359,2.423687,,
3.173398,1.339029,,
3.173437,1.1007,,
3.173477,0.509381,,
3.173516,-0.018189,,
3.173555,0.547797,,
3.173594,0.480833,,
3.173633,-0.14557,,
3.173672,0.323567,,
3.173711,-0.103521,,
3.17375,-0.033407,,
3.173789,0.710051,,
3.173828,0.864415,,
3.173867,1.373588,,
3.173906,-0.618746,,
3.173945,-0.781139,,
3.173984,-1.216474,,
3.174023,-0.489425,,
3.174062,0.18297,,
3.174102,0.47949,,
3.174141,-0.249179,,
3.17418,-1.103156,,
3.174219,-0.961137,,
3.174258,-0.723872,,
3.174297,0.123925,,
3.174336,-0.233321,,
3.174375,-1.07532,,
3.174414,-0.987625,,
3.174453,-1.139141,,
3.174492,-0.850752,,
3.174531,-1.157194,,
3.17457,-0.520742,,
3.174609,0.194366,,
3.174648,0.325429,,
3.174687,0.850932,,
3.174727,0.457066,,
3.174766,-0.236077,,
3.174805,0.896524,,
3.174844,0.554514,,
3.174883,1.487208,,
3.174922,0.346481,,
3.174961,0.370435,,
3.175,0.433505,,
3.175039,1.97348,,
3.175078,0.415845,,
3.175117,0.240672,,
3.175156,-0.209318,,
3.175195,-0.826435,,
3.175234,0.717638,,
3.175273,1.052291,,
3.175312,0.273458,,
3.175352,-0.925721,,
3.175391,-1.204485,,
3.17543,-0.685959,,
3.175469,1.333207,,
3.175508,0.338131,,
3.175547,0.342206,,
3.175586,0.185872,,
3.175625,-1.378413,,
3.175664,0.388125,,
3.175703,0.554653,,
3.175742,-0.288943,,
3.175781,-0.335,,
3.17582,0.224862,,
3.175859,-0.564224,,
3.175898,0.018878,,
3.175937,0.030335,,
3.175977,-0.960932,,
3.176016,0.202395,,
3.176055,1.014975,,
3.176094,0.18904,,
3.176133,-0.505996,,
3.176172,-0.533838,,
3.176211,-0.955642,,
3.17625,0.324824,,
3.176289,0.842891,,
3.176328,0.801223,,
3.176367,0.461468,,
3.176406,-1.043876,,
3.176445,-1.280065,,
3.176484,0.80953,,
3.176523,-0.771992,,
3.176562,0.288591,,
3.176602,2.063848,,
3.176641,-1.797793,,
3.17668,-1.946473,,
3.176719,-2.018462,,
3.176758,0.284601,,
3.176797,1.137502,,
3.176836,0.899868,,
3.176875,-0.371143,,
3.176914,0.109216,,
3.176953,-1.402415,,
3.176992,-1.411248,,
3.177031,0.028358,,
3.17707,-1.237241,,
3.177109,-1.098434,,
3.177148,-0.121091,,
3.177187,0.265544,,
3.177227,0.952848,,
3.177266,0.569756,,
3.177305,-0.743933,,
3.177344,0.028932,,
3.177383,0.84488,,
3.177422,-0.657041,,
3.177461,-1.598828,,
3.1775,0.305502,,
3.177539,0.563081,,
3.177578,-0.514255,,
3.177617,-0.717851,,
3.177656,-0.547115,,
3.177695,1.420661,,
3.177734,1.703827,,
3.177773,0.449497,,
3.177812,-0.164077,,
3.177852,-0.673824,,
3.177891,-1.783651,,
3.17793,-1.090586,,
3.177969,0.666073,,
3.178008,2.194578,,
3.178047,0.273344,,
3.178086,-0.850056,,
3.178125,0.01285,,
3.178164,0.426855,,
3.178203,0.189868,,
3.178242,-1.199436,,
3.178281,-1.39062,,
3.17832,-1.801632,,
3.178359,-1.665345,,
3.178398,0.392538,,
3.178437,-0.341633,,
3.178477,0.241331,,
3.178516,0.385392,,
3.178555,0.145322,,
3.178594,0.641726,,
3.178633,-0.55894,,
3.178672,0.144753,,
3.178711,-0.011412,,
3.17875,0.384074,,
3.178789,0.736042,,
3.178828,0.916518,,
3.178867,0.313077,,
3.178906,0.886476,,
3.178945,1.206395,,
3.178984,0.698449,,
3.179023,1.889774,,
3.179062,0.401238,,
3.179102,-1.5669,,
3.179141,-0.617386,,
3.17918,-0.092173,,
3.179219,4.183182,,
3.179258,-0.257982,,
3.179297,-1.291981,,
3.179336,2.397254,,
3.179375,-1.146311,,
3.179414,1.454627,,
3.179453,2.15615,,
3.179492,-0.250068,,
3.179531,0.437889,,
3.17957,-0.124857,,
3.179609,0.93237,,
3.179648,1.898692,,
3.179687,0.559272,,
3.179727,0.914759,,
3.179766,-0.375333,,
3.179805,-0.506976,,
3.179844,0.76106,,
3.179883,-0.414057,,
3.179922,-0.771018,,
3.179961,-0.233417,,
3.18,0.000456,,
3.180039,0.276119,,
3.180078,-0.191084,,
3.180117,0.2363,,
3.180156,-0.659852,,
3.180195,0.177976,,
3.180234,0.293313,,
3.180273,-0.703461,,
3.180312,-0.489074,,
3.180352,-0.811133,,
3.180391,-0.065293,,
3.18043,0.396783,,
3.180469,-0.080402,,
3.180508,-0.076454,,
3.180547,-0.649333,,
3.180586,-0.100486,,
3.180625,-0.331838,,
3.180664,0.394358,,
3.180703,0.671484,,
3.180742,-1.378171,,
3.180781,-1.260167,,
3.18082,0.67146,,
3.180859,0.880654,,
3.180898,0.941572,,
3.180937,0.861216,,
3.180977,-1.106445,,
3.181016,-2.032869,,
3.181055,-0.61082,,
3.181094,0.934619,,
3.181133,-0.067173,,
3.181172,0.458161,,
3.181211,0.057493,,
3.18125,-2.49405,,
3.181289,0.959643,,
3.181328,1.927289,,
3.181367,0.456141,,
3.181406,1.364597,,
3.181445,-0.66007,,
3.181484,-0.817868,,
3.181523,-0.262081,,
3.181562,-0.02611,,
3.181602,0.635904,,
3.181641,0.914444,,
3.18168,0.173242,,
3.181719,-0.861936,,
3.181758,0.72285,,
3.181797,0.994679,,
3.181836,1.486513,,
3.181875,-0.428258,,
3.181914,-0.147342,,
3.181953,0.655638,,
3.181992,0.785455,,
3.182031,0.470706,,
3.18207,-0.217263,,
3.182109,-1.274393,,
3.182148,0.98575,,
3.182187,1.875155,,
3.182227,1.663537,,
3.182266,3.168904,,
3.182305,-1.711342,,
3.182344,-0.428397,,
3.182383,2.757487,,
3.182422,-0.70961,,
3.182461,0.603667,,
3.1825,1.83212,,
3.182539,-1.259019,,
3.182578,1.071904,,
3.182617,0.670384,,
3.182656,-0.611068,,
3.182695,0.666206,,
3.182734,-0.539527,,
3.182773,0.132402,,
3.182812,0.711278,,
3.182852,-0.648438,,
3.182891,-1.041886,,
3.18293,0.562888,,
3.182969,0.219444,,
3.183008,-0.31419,,
3.183047,-0.962286,,
3.183086,-0.27783,,
3.183125,-0.43347,,
3.183164,-0.477508,,
3.183203,-0.168986,,
3.183242,0.347243,,
3.183281,0.750933,,
3.18332,-0.543481,,
3.183359,-0.02747,,
3.183398,-0.290877,,
3.183437,-0.290394,,
3.183477,-0.405834,,
3.183516,0.733146,,
3.183555,0.542259,,
3.183594,-0.472931,,
3.183633,-0.40925,,
3.183672,-0.854887,,
3.183711,-1.389483,,
3.18375,1.438382,,
3.183789,0.899124,,
3.183828,-0.104513,,
3.183867,0.079198,,
3.183906,0.122861,,
3.183945,-0.558844,,
3.183984,-0.191217,,
3.184023,0.02944,,
3.184062,0.714567,,
3.184102,0.072874,,
3.184141,-0.291083,,
3.18418,-0.338797,,
3.184219,-0.680481,,
3.184258,0.233126,,
3.184297,0.192365,,
3.184336,-0.256089,,
3.184375,-0.49853,,
3.184414,-0.908151,,
3.184453,0.068835,,
3.184492,0.223459,,
3.184531,-0.007119,,
3.18457,1.088016,,
3.184609,-0.489697,,
3.184648,0.435126,,
3.184687,-0.234899,,
3.184727,-1.394411,,
3.184766,1.320329,,
3.184805,-0.012627,,
3.184844,1.419289,,
3.184883,0.389304,,
3.184922,-0.390363,,
3.184961,1.150023,,
3.185,-0.453198,,
3.185039,-0.33806,,
3.185078,0.911186,,
3.185117,0.613806,,
3.185156,1.513846,,
3.185195,-0.075758,,
3.185234,-0.068872,,
3.185273,1.692333,,
3.185312,2.355187,,
3.185352,1.937585,,
3.185391,-1.079274,,
3.18543,-0.134603,,
3.185469,0.811779,,
3.185508,-2.65417,,
3.185547,1.094261,,
3.185586,3.015653,,
3.185625,0.136954,,
3.185664,-0.445985,,
3.185703,1.20446,,
3.185742,-1.753138,,
3.185781,-0.367987,,
3.18582,-0.192976,,
3.185859,-0.108158,,
3.185898,1.620163,,
3.185937,-1.278952,,
3.185977,-0.984976,,
3.186016,-0.150353,,
3.186055,-0.457684,,
3.186094,-0.153533,,
3.186133,-0.282081,,
3.186172,0.937896,,
3.186211,0.668685,,
3.18625,-1.143282,,
3.186289,-2.347903,,
3.186328,-1.646192,,
3.186367,0.800165,,
3.186406,0.182855,,
3.186445,1.398569,,
3.186484,0.866385,,
3.186523,-0.204161,,
3.186562,-0.091067,,
3.186602,-0.507127,,
3.186641,-0.494515,,
3.18668,1.27929,,
3.186719,1.079394,,
3.186758,0.230212,,
3.186797,0.134475,,
3.186836,-1.422349,,
3.186875,0.222721,,
3.186914,1.876304,,
3.186953,0.913568,,
3.186992,-0.153412,,
3.187031,-0.096417,,
3.18707,0.584435,,
3.187109,-0.308187,,
3.187148,0.10482,,
3.187187,-0.956924,,
3.187227,0.078158,,
3.187266,-0.672537,,
3.187305,0.194475,,
3.187344,1.203613,,
3.187383,-0.192178,,
3.187422,0.344933,,
3.187461,0.064766,,
3.1875,-1.518926,,
3.187539,-0.309807,,
3.187578,-1.793482,,
3.187617,-0.739175,,
3.187656,-1.493962,,
3.187695,-0.753576,,
3.187734,-0.478312,,
3.187773,-1.158844,,
3.187812,0.358361,,
3.187852,1.138384,,
3.187891,2.271427,,
3.18793,0.706707,,
3.187969,-0.380593,,
3.188008,0.631914,,
3.188047,0.270544,,
3.188086,0.037427,,
3.188125,0.352454,,
3.188164,-0.845455,,
3.188203,-0.818853,,
3.188242,0.663558,,
3.188281,0.970339,,
3.18832,0.614241,,
3.188359,0.879318,,
3.188398,-1.24339,,
3.188437,-0.873974,,
3.188477,-0.184869,,
3.188516,-1.269115,,
3.188555,0.260278,,
3.188594,0.883229,,
3.188633,-0.365677,,
3.188672,0.237141,,
3.188711,0.392266,,
3.18875,0.886228,,
3.188789,0.680474,,
3.188828,-1.299272,,
3.188867,-1.498763,,
3.188906,0.930012,,
3.188945,1.567407,,
3.188984,-0.042935,,
3.189023,-0.71955,,
3.189062,-1.565352,,
3.189102,-1.248444,,
3.189141,0.221996,,
3.18918,1.069969,,
3.189219,-0.381814,,
3.189258,-0.278151,,
3.189297,-0.299674,,
3.189336,-0.135359,,
3.189375,0.679102,,
3.189414,-0.897474,,
3.189453,2.23202,,
3.189492,1.073451,,
3.189531,-0.256948,,
3.18957,-0.466245,,
3.189609,0.919523,,
3.189648,0.262769,,
3.189687,1.47372,,
3.189727,-1.377379,,
3.189766,-4.182904,,
3.189805,0.138708,,
3.189844,-5.291746,,
3.189883,-0.5446,,
3.189922,6.483929,,
3.189961,5.93533,,
3.19,8.26352,,
3.190039,7.924654,,
3.190078,-10.418012,,
3.190117,-19.692947,,
3.190156,-3.855005,,
3.190195,12.752198,,
3.190234,15.800962,,
3.190273,3.05454,,
3.190312,-8.238128,,
3.190352,-5.24492,,
3.190391,-1.751179,,
3.19043,1.511682,,
3.190469,3.893934,,
3.190508,2.47096,,
3.190547,-1.535032,,
3.190586,-3.359804,,
3.190625,-5.16922,,
3.190664,-2.681237,,
3.190703,0.165116,,
3.190742,1.476688,,
3.190781,3.111517,,
3.19082,2.720081,,
3.190859,0.110999,,
3.190898,-1.686204,,
3.190937,-2.108824,,
3.190977,-0.327534,,
3.191016,3.061499,,
3.191055,2.399056,,
3.191094,-0.686817,,
3.191133,0.128677,,
3.191172,-0.184923,,
3.191211,0.625577,,
3.19125,1.897096,,
3.191289,1.018162,,
3.191328,0.670535,,
3.191367,-1.941074,,
3.191406,-2.610978,,
3.191445,-2.309789,,
3.191484,-0.31884,,
3.191523,3.260814,,
3.191562,2.658987,,
3.191602,1.435171,,
3.191641,-1.500951,,
3.19168,-1.156281,,
3.191719,0.482526,,
3.191758,-1.114758,,
3.191797,1.095694,,
3.191836,4.101568,,
3.191875,2.629387,,
3.191914,-1.428473,,
3.191953,-0.023782,,
3.191992,-0.637204,,
3.192031,0.467665,,
3.19207,1.362264,,
3.192109,0.77927,,
3.192148,2.845128,,
3.192187,-0.830528,,
3.192227,-4.485864,,
3.192266,-0.90878,,
3.192305,0.089246,,
3.192344,1.480292,,
3.192383,1.154497,,
3.192422,-0.42243,,
3.192461,-0.027295,,
3.1925,-0.321996,,
3.192539,-1.231558,,
3.192578,-0.992842,,
3.192617,-0.115764,,
3.192656,0.325544,,
3.192695,-0.745372,,
3.192734,-0.904868,,
3.192773,-0.243508,,
3.192812,-0.669139,,
3.192852,0.069053,,
3.192891,0.352569,,
3.19293,0.724077,,
3.192969,-0.143666,,
3.193008,-1.120876,,
3.193047,-0.42266,,
3.193086,-0.023915,,
3.193125,0.36136,,
3.193164,-0.261658,,
3.193203,-0.581189,,
3.193242,0.26994,,
3.193281,0.294577,,
3.19332,1.263776,,
3.193359,0.27624,,
3.193398,-1.860307,,
3.193437,-0.932226,,
3.193477,-0.058002,,
3.193516,0.807124,,
3.193555,1.601397,,
3.193594,1.448793,,
3.193633,0.076544,,
3.193672,-0.882777,,
3.193711,-0.702978,,
3.19375,0.9465,,
3.193789,2.242649,,
3.193828,-0.167904,,
3.193867,-0.829555,,
3.193906,1.421139,,
3.193945,-0.297123,,
3.193984,-0.666878,,
3.194023,1.262083,,
3.194062,0.350272,,
3.194102,0.461625,,
3.194141,0.660777,,
3.19418,-0.777088,,
3.194219,-0.274028,,
3.194258,-0.345037,,
3.194297,-1.043132,,
3.194336,-0.022428,,
3.194375,0.173314,,
3.194414,0.376928,,
3.194453,0.0286,,
3.194492,0.619181,,
3.194531,0.165884,,
3.19457,-0.170461,,
3.194609,0.798484,,
3.194648,0.768575,,
3.194687,-0.290073,,
3.194727,0.345217,,
3.194766,0.854282,,
3.194805,0.523898,,
3.194844,0.554859,,
3.194883,1.147991,,
3.194922,0.973724,,
3.194961,0.123865,,
3.195,-0.100686,,
3.195039,0.264547,,
3.195078,0.938446,,
3.195117,0.673673,,
3.195156,-0.040837,,
3.195195,-0.672905,,
3.195234,-0.741811,,
3.195273,-0.772403,,
3.195312,0.598347,,
3.195352,0.479122,,
3.195391,-0.478923,,
3.19543,-0.419897,,
3.195469,-1.33036,,
3.195508,-0.430701,,
3.195547,0.157401,,
3.195586,-0.930503,,
3.195625,0.370404,,
3.195664,0.687826,,
3.195703,-0.667712,,
3.195742,-1.761106,,
3.195781,0.107136,,
3.19582,0.555155,,
3.195859,0.36191,,
3.195898,0.044803,,
3.195937,-1.301636,,
3.195977,-0.045342,,
3.196016,0.795908,,
3.196055,0.864342,,
3.196094,0.987672,,
3.196133,-0.330829,,
3.196172,-1.41178,,
3.196211,-0.266869,,
3.19625,0.827674,,
3.196289,0.333198,,
3.196328,-0.632507,,
3.196367,0.342853,,
3.196406,0.052239,,
3.196445,-1.319169,,
3.196484,-0.395611,,
3.196523,-0.027675,,
3.196562,0.367774,,
3.196602,-0.868333,,
3.196641,-0.074277,,
3.19668,0.30448,,
3.196719,0.444406,,
3.196758,1.477462,,
3.196797,-0.112245,,
3.196836,0.843689,,
3.196875,0.554828,,
3.196914,1.258964,,
3.196953,1.82041,,
3.196992,-0.498693,,
3.197031,0.4744,,
3.19707,0.461341,,
3.197109,-1.617365,,
3.197148,2.476323,,
3.197187,-0.812517,,
3.197227,-2.00195,,
3.197266,2.769313,,
3.197305,0.92361,,
3.197344,-0.486656,,
3.197383,-1.617184,,
3.197422,-0.548807,,
3.197461,1.930989,,
3.1975,2.716351,,
3.197539,0.263882,,
3.197578,0.084276,,
3.197617,-0.111417,,
3.197656,-2.032833,,
3.197695,1.531815,,
3.197734,1.983752,,
3.197773,0.098738,,
3.197812,-0.084416,,
3.197852,-1.133107,,
3.197891,-0.933695,,
3.19793,-0.497611,,
3.197969,-0.768824,,
3.198008,0.354582,,
3.198047,2.765329,,
3.198086,-0.230824,,
3.198125,-1.483213,,
3.198164,0.982322,,
3.198203,-0.201531,,
3.198242,-0.154712,,
3.198281,2.010668,,
3.19832,0.111435,,
3.198359,0.701695,,
3.198398,0.114693,,
3.198437,-0.479715,,
3.198477,0.042372,,
3.198516,1.549566,,
3.198555,-1.121777,,
3.198594,-0.075251,,
3.198633,0.925962,,
3.198672,-0.247268,,
3.198711,-1.572789,,
3.19875,-2.259336,,
3.198789,0.78083,,
3.198828,1.080023,,
3.198867,-0.150758,,
3.198906,-0.432267,,
3.198945,0.613461,,
3.198984,-0.008963,,
3.199023,-1.497656,,
3.199062,-0.928447,,
3.199102,-0.710819,,
3.199141,0.001732,,
3.19918,-0.157082,,
3.199219,0.099633,,
3.199258,-0.24537,,
3.199297,-1.04416,,
3.199336,0.533232,,
3.199375,0.515306,,
3.199414,0.7245,,
3.199453,-1.26972,,
3.199492,-0.967389,,
3.199531,-0.845582,,
3.19957,-1.520933,,
3.199609,0.948283,,
3.199648,0.355519,,
3.199687,-0.485259,,
3.199727,0.879003,,
3.199766,0.16268,,
3.199805,-0.337981,,
3.199844,0.622627,,
3.199883,-1.062618,,
3.199922,-2.073092,,
3.199961,-0.99257,,
3.2,0.807154,,
3.200039,1.025834,,
3.200078,0.403294,,
3.200117,0.274347,,
3.200156,-0.439238,,
3.200195,1.276775,,
3.200234,2.344214,,
3.200273,0.189263,,
3.200312,-0.662652,,
3.200352,0.903785,,
3.200391,-1.062122,,
3.20043,0.47833,,
3.200469,0.896675,,
3.200508,0.638256,,
3.200547,1.555902,,
3.200586,1.880584,,
3.200625,0.390574,,
3.200664,0.514581,,
3.200703,1.405431,,
3.200742,-0.457581,,
3.200781,-1.110785,,
3.20082,-1.479114,,
3.200859,0.499436,,
3.200898,0.795352,,
3.200937,-0.065547,,
3.200977,-0.29416,,
3.201016,1.028966,,
3.201055,2.200672,,
3.201094,-0.134706,,
3.201133,-1.399767,,
3.201172,-2.022198,,
3.201211,1.953008,,
3.20125,0.320139,,
3.201289,-1.391974,,
3.201328,1.731311,,
3.201367,-1.419489,,
3.201406,0.938017,,
3.201445,3.863426,,
3.201484,0.150352,,
3.201523,0.386982,,
3.201562,1.90978,,
3.201602,0.709222,,
3.201641,-1.169231,,
3.20168,-0.263169,,
3.201719,0.522513,,
3.201758,0.188236,,
3.201797,1.912108,,
3.201836,1.845307,,
3.201875,1.06356,,
3.201914,-0.003982,,
3.201953,-0.536093,,
3.201992,-0.130444,,
3.202031,0.029906,,
3.20207,-1.931981,,
3.202109,1.330517,,
3.202148,3.317676,,
3.202187,-0.229155,,
3.202227,-2.34517,,
3.202266,0.509285,,
3.202305,1.555611,,
3.202344,0.710462,,
3.202383,1.498695,,
3.202422,0.853357,,
3.202461,-1.043477,,
3.2025,-0.230606,,
3.202539,0.591043,,
3.202578,0.326771,,
3.202617,1.304181,,
3.202656,1.781166,,
3.202695,-0.689495,,
3.202734,-0.412696,,
3.202773,0.490476,,
3.202812,0.258725,,
3.202852,-0.50252,,
3.202891,0.461317,,
3.20293,1.19793,,
3.202969,0.389431,,
3.203008,-0.020638,,
3.203047,-0.969336,,
3.203086,0.309456,,
3.203125,0.027439,,
3.203164,0.292406,,
3.203203,0.403729,,
3.203242,-0.944481,,
3.203281,-0.231597,,
3.20332,0.5266,,
3.203359,-0.714961,,
3.203398,0.479666,,
3.203437,0.183889,,
3.203477,-0.306706,,
3.203516,-1.486502,,
3.203555,0.091169,,
3.203594,-0.143194,,
3.203633,-1.875386,,
